order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,expected_total_time,delivery_delay,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,distance_km,speed_kmph,delivery_person_id
1477170,197832,60,12.08,5.0,25,28,53,52.0,1.0,11,Morning,1,High,On Time,Weekday,5.47,19.7,44
1478282,221394,3,8.25,4.0,21,29,50,52.0,-2.0,9,Morning,0,High,On Time,Weekend,8.18,35.8,45
1477826,381020,33,8.2,4.0,31,30,61,52.0,9.0,11,Morning,1,High,Slightly Delayed,Weekend,4.9,27.9,46
1477890,284835,15,22.36,3.0,20,32,52,52.0,0.0,22,Night,0,High,On Time,Weekday,7.56,29.6,47
1477045,143511,32,16.44,5.0,33,30,63,52.0,11.0,17,Evening,0,High,Slightly Delayed,Weekday,1.29,42.5,48
1478430,133701,108,24.3,5.0,21,29,50,52.0,-2.0,17,Evening,0,High,On Time,Weekend,1.4,18.9,49
1477160,61181,60,8.63,4.0,28,27,55,52.0,3.0,10,Morning,0,High,On Time,Weekday,6.61,24.6,50
1477605,91907,59,9.02,5.0,21,30,51,52.0,-1.0,17,Evening,0,High,On Time,Weekend,8.1,21.3,1
1478351,78939,18,12.08,5.0,31,16,47,52.0,-5.0,23,Night,0,Low,Early,Weekend,8.35,16.4,2
1477017,175101,28,15.76,5.0,26,19,45,52.0,-7.0,8,Morning,0,Medium,Early,Weekend,2.28,38.0,3
1478202,345429,97,21.88,5.0,26,24,50,52.0,-2.0,15,Afternoon,0,Medium,On Time,Weekend,9.05,43.3,4
1478053,125262,8,5.77,5.0,23,23,46,52.0,-6.0,12,Afternoon,1,Medium,Early,Weekend,9.39,17.8,5
1476933,375704,15,32.98,3.0,22,21,43,52.0,-9.0,20,Evening,1,Medium,Early,Weekend,6.23,26.5,6
1476656,124596,17,29.1,5.0,27,26,53,52.0,1.0,11,Morning,1,High,On Time,Weekday,5.28,24.1,7
1478071,70315,19,14.12,4.0,28,25,53,52.0,1.0,23,Night,0,Medium,On Time,Weekend,10.96,20.1,8
1476800,183520,18,11.59,5.0,26,23,49,52.0,-3.0,15,Afternoon,0,Medium,On Time,Weekend,7.28,39.6,9
1477568,296554,4,9.75,5.0,23,32,55,52.0,3.0,23,Night,0,High,On Time,Weekday,9.53,37.8,10
1478332,146456,19,12.18,5.0,22,26,48,52.0,-4.0,14,Afternoon,1,High,On Time,Weekend,5.91,26.2,11
1477504,71613,12,15.57,4.0,24,20,44,52.0,-8.0,9,Morning,0,Medium,Early,Weekend,3.23,35.8,12
1477597,49010,15,24.25,5.0,34,24,58,52.0,6.0,8,Morning,0,Medium,Slightly Delayed,Weekend,4.0,39.3,13
1478001,64153,4,31.38,3.0,35,20,55,52.0,3.0,19,Evening,1,Medium,On Time,Weekend,4.83,17.8,14
1477127,314480,15,15.76,5.0,30,24,54,52.0,2.0,23,Night,0,Medium,On Time,Weekday,6.23,26.7,15
1477846,52574,18,24.25,5.0,30,26,56,52.0,4.0,23,Night,0,High,On Time,Weekday,10.18,22.3,16
1477297,164131,131,29.1,5.0,26,19,45,52.0,-7.0,18,Evening,1,Medium,Early,Weekend,7.63,40.9,17
1477838,52256,49,12.08,5.0,22,23,45,52.0,-7.0,11,Morning,1,Medium,Early,Weekend,12.62,27.8,18
1477112,65806,4,12.13,5.0,21,28,49,52.0,-3.0,15,Afternoon,0,High,On Time,Weekend,4.22,26.7,19
1477355,79215,18,15.86,5.0,33,15,48,52.0,-4.0,19,Evening,1,Low,On Time,Weekend,9.3,20.7,20
1477365,61181,15,14.07,5.0,33,25,58,52.0,6.0,9,Morning,0,Medium,Slightly Delayed,Weekend,3.35,33.4,21
1477266,85422,106,24.25,5.0,29,26,55,52.0,3.0,10,Morning,0,High,On Time,Weekday,11.46,34.3,22
1477800,344268,133,13.73,3.0,35,27,62,52.0,10.0,19,Evening,1,High,Slightly Delayed,Weekend,5.67,20.8,23
1478428,53543,88,12.18,5.0,29,27,56,52.0,4.0,8,Morning,0,High,On Time,Weekday,1.14,42.5,24
1478400,353331,32,29.05,5.0,28,27,55,52.0,3.0,8,Morning,0,High,On Time,Weekend,8.55,44.9,25
1478403,294478,33,32.98,4.0,25,15,40,52.0,-12.0,20,Evening,1,Low,Early,Weekend,8.31,18.3,26
1477970,198802,3,6.69,5.0,26,31,57,52.0,5.0,10,Morning,0,High,On Time,Weekday,9.6,38.1,27
1476928,58205,60,24.3,5.0,33,21,54,52.0,2.0,18,Evening,1,Medium,On Time,Weekend,2.71,29.8,28
1477020,91108,53,7.33,5.0,26,22,48,52.0,-4.0,12,Afternoon,1,Medium,On Time,Weekend,10.89,37.4,29
1477973,245264,17,9.12,5.0,29,26,55,52.0,3.0,19,Evening,1,High,On Time,Weekday,8.65,16.3,30
1478406,129122,36,12.13,5.0,34,30,64,52.0,12.0,10,Morning,0,High,Slightly Delayed,Weekend,12.16,38.1,31
1477701,328551,134,32.98,5.0,35,16,51,52.0,-1.0,8,Morning,0,Low,On Time,Weekend,6.58,42.4,32
1477318,42408,116,14.65,5.0,32,25,57,52.0,5.0,8,Morning,0,Medium,On Time,Weekday,2.38,15.8,33
1477438,94132,29,31.33,5.0,24,16,40,52.0,-12.0,15,Afternoon,0,Low,Early,Weekend,9.48,28.8,34
1478376,67133,33,9.65,5.0,30,20,50,52.0,-2.0,17,Evening,0,Medium,On Time,Weekend,13.96,32.3,35
1477367,343554,4,12.95,5.0,27,28,55,52.0,3.0,18,Evening,1,High,On Time,Weekend,3.29,29.0,36
1477754,133222,85,21.34,5.0,25,28,53,52.0,1.0,19,Evening,1,High,On Time,Weekday,5.73,31.4,37
1478280,91722,15,19.4,5.0,32,15,47,52.0,-5.0,20,Evening,1,Low,Early,Weekend,14.54,24.1,38
1478412,43018,17,6.69,5.0,24,20,44,52.0,-8.0,20,Evening,1,Medium,Early,Weekend,6.78,21.7,39
1476887,142356,18,12.13,5.0,26,27,53,52.0,1.0,19,Evening,1,High,On Time,Weekday,9.63,27.0,40
1478382,144997,45,15.91,4.0,26,15,41,52.0,-11.0,22,Night,0,Low,Early,Weekend,10.82,27.8,41
1478115,93308,15,5.77,4.0,28,18,46,52.0,-6.0,21,Night,1,Medium,Early,Weekend,12.17,30.9,42
1476782,367449,60,12.23,5.0,24,17,41,52.0,-11.0,9,Morning,0,Low,Early,Weekend,9.98,16.9,43
1478178,125834,60,12.23,5.0,25,19,44,52.0,-8.0,20,Evening,1,Medium,Early,Weekend,6.15,19.5,44
1478294,390459,15,12.18,5.0,35,29,64,52.0,12.0,10,Morning,0,High,Slightly Delayed,Weekend,5.79,22.5,45
1477854,58025,6,11.64,5.0,33,23,56,52.0,4.0,9,Morning,0,Medium,On Time,Weekend,10.68,23.9,46
1477189,54630,135,22.26,5.0,33,26,59,52.0,7.0,10,Morning,0,High,Slightly Delayed,Weekend,7.87,32.4,47
1476894,384698,129,14.07,3.0,33,16,49,52.0,-3.0,14,Afternoon,1,Low,On Time,Weekend,11.18,38.9,48
1476807,79215,18,16.49,3.0,24,30,54,52.0,2.0,8,Morning,0,High,On Time,Weekend,4.99,21.4,49
1477937,98735,60,9.65,5.0,34,28,62,52.0,10.0,17,Evening,0,High,Slightly Delayed,Weekday,2.26,34.4,50
1478407,386766,29,12.23,5.0,21,30,51,52.0,-1.0,15,Afternoon,0,High,On Time,Weekend,10.14,23.5,1
1478199,70001,49,12.18,5.0,26,26,52,52.0,0.0,20,Evening,1,High,On Time,Weekday,14.99,17.7,2
1478389,68775,96,12.13,5.0,25,30,55,52.0,3.0,17,Evening,0,High,On Time,Weekend,7.82,21.8,3
1478103,130956,18,12.95,5.0,25,16,41,52.0,-11.0,17,Evening,0,Low,Early,Weekend,6.9,28.0,4
1476824,259341,59,19.4,4.0,27,16,43,52.0,-9.0,17,Evening,0,Low,Early,Weekend,3.96,35.8,5
1478441,228541,17,29.1,5.0,27,28,55,52.0,3.0,21,Night,1,High,On Time,Weekend,2.37,31.2,6
1478399,264399,49,29.15,5.0,20,24,44,52.0,-8.0,9,Morning,0,Medium,Early,Weekday,4.21,35.7,7
1477635,124393,74,31.43,5.0,20,27,47,52.0,-5.0,10,Morning,0,High,Early,Weekday,11.92,20.7,8
1476797,357592,18,16.15,3.0,23,21,44,52.0,-8.0,16,Afternoon,0,Medium,Early,Weekend,10.28,40.4,9
1476652,232035,87,8.97,5.0,24,19,43,52.0,-9.0,14,Afternoon,1,Medium,Early,Weekend,1.33,15.5,10
1478196,97991,42,15.28,5.0,24,29,53,52.0,1.0,11,Morning,1,High,On Time,Weekday,11.87,21.7,11
1477862,317660,15,10.24,5.0,22,21,43,52.0,-9.0,17,Evening,0,Medium,Early,Weekend,4.74,33.6,12
1478141,150865,89,29.1,5.0,22,25,47,52.0,-5.0,12,Afternoon,1,Medium,Early,Weekday,5.04,35.6,13
1476962,342777,18,12.9,3.0,25,31,56,52.0,4.0,9,Morning,0,High,On Time,Weekday,14.85,40.6,14
1477959,175290,22,29.05,5.0,24,18,42,52.0,-10.0,20,Evening,1,Medium,Early,Weekend,13.8,44.6,15
1477426,135769,18,19.35,5.0,26,23,49,52.0,-3.0,18,Evening,1,Medium,On Time,Weekend,2.86,15.0,16
1478049,259341,28,12.71,3.0,22,17,39,52.0,-13.0,20,Evening,1,Low,Early,Weekend,12.17,24.9,17
1477811,373152,18,24.3,5.0,32,28,60,52.0,8.0,15,Afternoon,0,High,Slightly Delayed,Weekend,9.11,35.4,18
1478068,222073,88,12.08,5.0,27,25,52,52.0,0.0,11,Morning,1,Medium,On Time,Weekend,2.53,41.5,19
1477002,133202,87,29.25,3.0,27,21,48,52.0,-4.0,16,Afternoon,0,Medium,On Time,Weekend,9.46,16.3,20
1477139,139755,20,13.05,5.0,23,19,42,52.0,-10.0,12,Afternoon,1,Medium,Early,Weekend,11.47,30.2,21
1478150,97806,15,25.22,4.0,35,27,62,52.0,10.0,20,Evening,1,High,Slightly Delayed,Weekend,6.58,35.7,22
1476603,48677,15,12.95,5.0,32,19,51,52.0,-1.0,16,Afternoon,0,Medium,On Time,Weekend,8.57,27.6,23
1476752,27365,45,16.06,5.0,31,23,54,52.0,2.0,11,Morning,1,Medium,On Time,Weekend,9.5,33.7,24
1477073,87752,15,29.05,5.0,21,22,43,52.0,-9.0,17,Evening,0,Medium,Early,Weekend,1.01,24.6,25
1477823,50260,55,5.63,4.0,32,30,62,52.0,10.0,12,Afternoon,1,High,Slightly Delayed,Weekend,5.01,15.0,26
1476684,35631,15,19.4,5.0,32,24,56,52.0,4.0,16,Afternoon,0,Medium,On Time,Weekend,2.91,38.7,27
1477892,196320,29,25.17,4.0,33,32,65,52.0,13.0,15,Afternoon,0,High,Slightly Delayed,Weekday,14.96,40.0,28
1477481,47440,55,25.22,3.0,31,27,58,52.0,6.0,23,Night,0,High,Slightly Delayed,Weekday,2.06,38.3,29
1477538,184085,37,14.84,4.0,21,21,42,52.0,-10.0,10,Morning,0,Medium,Early,Weekend,1.77,38.4,30
1476626,84087,60,6.69,5.0,25,22,47,52.0,-5.0,8,Morning,0,Medium,Early,Weekend,5.83,27.5,31
1477557,140501,60,22.36,5.0,32,21,53,52.0,1.0,10,Morning,0,Medium,On Time,Weekend,1.83,18.9,32
1477684,39275,28,15.28,5.0,20,27,47,52.0,-5.0,23,Night,0,High,Early,Weekend,10.89,34.5,33
1477865,120490,29,8.2,5.0,34,24,58,52.0,6.0,11,Morning,1,Medium,Slightly Delayed,Weekday,13.99,38.8,34
1477612,56722,15,22.31,5.0,33,32,65,52.0,13.0,9,Morning,0,High,Slightly Delayed,Weekday,1.48,42.7,35
1476620,54110,6,12.23,4.0,21,21,42,52.0,-10.0,8,Morning,0,Medium,Early,Weekend,12.99,32.8,36
1477244,47386,90,12.18,4.0,28,31,59,52.0,7.0,14,Afternoon,1,High,Slightly Delayed,Weekday,5.77,19.0,37
1477231,63147,15,12.61,4.0,29,19,48,52.0,-4.0,23,Night,0,Medium,On Time,Weekend,7.16,44.8,38
1477576,105087,53,14.12,4.0,26,32,58,52.0,6.0,15,Afternoon,0,High,Slightly Delayed,Weekday,10.78,27.1,39
1478203,41907,81,14.07,5.0,27,24,51,52.0,-1.0,14,Afternoon,1,Medium,On Time,Weekend,12.92,41.0,40
1476890,83469,49,12.18,3.0,33,29,62,52.0,10.0,21,Night,1,High,Slightly Delayed,Weekday,4.25,15.4,41
1477059,67487,18,17.07,4.0,27,15,42,52.0,-10.0,23,Night,0,Low,Early,Weekend,8.56,16.9,42
1477038,96877,60,12.18,5.0,25,28,53,52.0,1.0,12,Afternoon,1,High,On Time,Weekend,6.44,30.2,43
1478220,399729,18,8.83,4.0,20,19,39,52.0,-13.0,19,Evening,1,Medium,Early,Weekend,9.25,24.8,44
1477459,149984,24,14.31,5.0,27,25,52,52.0,0.0,8,Morning,0,Medium,On Time,Weekend,2.16,28.8,45
1478214,103049,28,25.22,5.0,28,17,45,52.0,-7.0,14,Afternoon,1,Low,Early,Weekend,3.46,32.5,46
1476636,232214,111,14.65,4.0,30,16,46,52.0,-6.0,20,Evening,1,Low,Early,Weekend,14.22,27.9,47
1477807,38050,18,12.71,5.0,24,28,52,52.0,0.0,14,Afternoon,1,High,On Time,Weekday,9.38,32.4,48
1477841,18902,53,21.88,4.0,28,27,55,52.0,3.0,16,Afternoon,0,High,On Time,Weekend,1.21,34.4,49
1476998,140279,42,12.95,5.0,28,28,56,52.0,4.0,10,Morning,0,High,On Time,Weekday,7.28,33.4,50
1477900,276192,96,8.63,5.0,33,28,61,52.0,9.0,16,Afternoon,0,High,Slightly Delayed,Weekend,12.87,44.0,1
1477173,68300,4,21.83,5.0,20,27,47,52.0,-5.0,21,Night,1,High,Early,Weekend,5.17,22.0,2
1476876,325285,33,5.48,3.0,27,18,45,52.0,-7.0,8,Morning,0,Medium,Early,Weekend,8.78,26.6,3
1477496,132137,29,22.36,5.0,27,27,54,52.0,2.0,8,Morning,0,High,On Time,Weekend,7.55,42.8,4
1476845,55334,18,12.13,5.0,31,29,60,52.0,8.0,21,Night,1,High,Slightly Delayed,Weekend,14.42,21.3,5
1476642,277898,4,12.18,5.0,25,17,42,52.0,-10.0,11,Morning,1,Low,Early,Weekend,10.39,21.7,6
1477801,268365,136,12.18,4.0,29,25,54,52.0,2.0,23,Night,0,Medium,On Time,Weekday,13.93,31.7,7
1477594,47440,55,12.18,3.0,25,24,49,52.0,-3.0,16,Afternoon,0,Medium,On Time,Weekday,6.32,19.3,8
1478318,263426,28,22.12,5.0,32,30,62,52.0,10.0,13,Afternoon,1,High,Slightly Delayed,Weekday,4.46,39.8,9
1476734,148327,15,33.03,5.0,31,28,59,52.0,7.0,20,Evening,1,High,Slightly Delayed,Weekday,6.04,37.2,10
1477202,259341,54,16.1,5.0,31,22,53,52.0,1.0,18,Evening,1,Medium,On Time,Weekend,8.16,26.2,11
1478180,270525,88,22.26,5.0,25,26,51,52.0,-1.0,10,Morning,0,High,On Time,Weekend,3.06,22.6,12
1477992,65589,2,19.45,5.0,33,32,65,52.0,13.0,8,Morning,0,High,Slightly Delayed,Weekday,9.61,25.9,13
1477164,74424,15,15.77,3.0,29,20,49,52.0,-3.0,11,Morning,1,Medium,On Time,Weekend,4.42,16.5,14
1478386,240093,60,14.7,5.0,30,24,54,52.0,2.0,19,Evening,1,Medium,On Time,Weekday,6.47,35.5,15
1476756,263426,15,14.07,3.0,21,27,48,52.0,-4.0,20,Evening,1,High,On Time,Weekend,1.21,37.5,16
1477989,102801,87,13.73,5.0,22,33,55,52.0,3.0,16,Afternoon,0,Jam,On Time,Weekday,8.41,25.7,17
1477972,97806,15,12.61,4.0,26,25,51,52.0,-1.0,10,Morning,0,Medium,On Time,Weekend,7.42,35.2,18
1477452,107240,15,8.34,5.0,21,30,51,52.0,-1.0,19,Evening,1,High,On Time,Weekend,3.72,41.1,19
1477578,385150,18,12.18,4.0,27,16,43,52.0,-9.0,16,Afternoon,0,Low,Early,Weekend,13.28,39.1,20
1478208,371590,60,29.15,5.0,29,27,56,52.0,4.0,14,Afternoon,1,High,On Time,Weekend,14.55,35.2,21
1477215,27609,42,24.25,5.0,25,26,51,52.0,-1.0,19,Evening,1,High,On Time,Weekend,6.43,44.4,22
1477479,373152,18,12.32,5.0,29,27,56,52.0,4.0,21,Night,1,High,On Time,Weekday,2.45,37.3,23
1476675,235818,15,15.96,4.0,28,27,55,52.0,3.0,22,Night,0,High,On Time,Weekday,8.71,43.7,24
1476854,47440,4,6.45,4.0,30,24,54,52.0,2.0,23,Night,0,Medium,On Time,Weekend,12.17,43.9,25
1478275,334758,19,24.3,5.0,28,18,46,52.0,-6.0,11,Morning,1,Medium,Early,Weekend,3.46,17.6,26
1477604,128711,17,12.56,3.0,20,22,42,52.0,-10.0,10,Morning,0,Medium,Early,Weekend,10.62,35.0,27
1477039,338923,37,22.31,3.0,21,25,46,52.0,-6.0,17,Evening,0,Medium,Early,Weekday,1.89,34.3,28
1477100,164005,16,15.52,5.0,20,16,36,52.0,-16.0,22,Night,0,Low,Early,Weekend,5.22,33.6,29
1478008,374826,94,6.74,5.0,32,26,58,52.0,6.0,23,Night,0,High,Slightly Delayed,Weekend,11.37,36.4,30
1478298,79343,42,6.02,5.0,29,25,54,52.0,2.0,12,Afternoon,1,Medium,On Time,Weekday,8.49,21.6,31
1477085,103852,104,6.74,5.0,20,29,49,52.0,-3.0,12,Afternoon,1,High,On Time,Weekend,11.55,38.6,32
1477052,35993,102,11.79,5.0,32,26,58,52.0,6.0,10,Morning,0,High,Slightly Delayed,Weekend,7.75,38.6,33
1478042,201542,28,29.05,4.0,35,24,59,52.0,7.0,19,Evening,1,Medium,Slightly Delayed,Weekend,6.42,28.8,34
1476605,366975,42,19.35,5.0,23,17,40,52.0,-12.0,16,Afternoon,0,Low,Early,Weekend,7.72,26.8,35
1477825,389740,73,11.98,5.0,21,28,49,52.0,-3.0,11,Morning,1,High,On Time,Weekday,5.02,38.5,36
1476735,369272,42,11.69,5.0,21,28,49,52.0,-3.0,18,Evening,1,High,On Time,Weekday,3.45,28.0,37
1476686,45396,18,16.44,5.0,30,29,59,52.0,7.0,12,Afternoon,1,High,Slightly Delayed,Weekend,3.17,41.0,38
1478435,350180,17,20.32,5.0,30,29,59,52.0,7.0,11,Morning,1,High,Slightly Delayed,Weekday,11.83,39.2,39
1476802,318451,18,14.02,4.0,23,18,41,52.0,-11.0,12,Afternoon,1,Medium,Early,Weekend,12.69,33.2,40
1478416,378027,33,9.07,4.0,35,17,52,52.0,0.0,14,Afternoon,1,Low,On Time,Weekend,14.63,35.5,41
1477893,63513,40,5.92,5.0,31,33,64,52.0,12.0,23,Night,0,Jam,Slightly Delayed,Weekday,11.84,39.7,42
1477018,53947,15,15.52,5.0,33,17,50,52.0,-2.0,16,Afternoon,0,Low,On Time,Weekend,9.7,29.3,43
1477706,68258,39,22.31,5.0,23,28,51,52.0,-1.0,14,Afternoon,1,High,On Time,Weekend,11.26,39.9,44
1476971,250494,29,28.57,5.0,22,32,54,52.0,2.0,20,Evening,1,High,On Time,Weekday,8.74,32.9,45
1477470,350659,15,24.25,4.0,27,30,57,52.0,5.0,12,Afternoon,1,High,On Time,Weekend,9.01,30.6,46
1477755,107909,34,12.08,3.0,35,28,63,52.0,11.0,17,Evening,0,High,Slightly Delayed,Weekend,6.86,15.0,47
1478084,110461,18,22.07,4.0,33,15,48,52.0,-4.0,17,Evening,0,Low,On Time,Weekend,3.52,32.9,48
1478163,372722,15,21.29,5.0,35,21,56,52.0,4.0,14,Afternoon,1,Medium,On Time,Weekend,8.84,32.5,49
1478431,245862,76,16.49,5.0,27,19,46,52.0,-6.0,21,Night,1,Medium,Early,Weekend,12.53,40.8,50
1477559,127149,85,25.27,5.0,34,29,63,52.0,11.0,22,Night,0,High,Slightly Delayed,Weekday,9.51,21.3,1
1477666,368295,4,11.64,5.0,24,16,40,52.0,-12.0,17,Evening,0,Low,Early,Weekend,13.36,28.1,2
1477746,288777,129,12.61,4.0,25,26,51,52.0,-1.0,12,Afternoon,1,High,On Time,Weekend,11.81,22.9,3
1478358,371806,60,13.0,5.0,34,26,60,52.0,8.0,10,Morning,0,High,Slightly Delayed,Weekend,12.11,33.5,4
1476863,40010,60,31.43,5.0,31,22,53,52.0,1.0,14,Afternoon,1,Medium,On Time,Weekend,6.54,40.7,5
1477041,52832,121,25.17,5.0,23,24,47,52.0,-5.0,20,Evening,1,Medium,Early,Weekday,2.85,20.2,6
1478438,114085,42,9.12,3.0,27,27,54,52.0,2.0,18,Evening,1,High,On Time,Weekend,14.94,39.0,7
1476616,348096,29,31.43,5.0,28,25,53,52.0,1.0,18,Evening,1,Medium,On Time,Weekday,11.76,44.9,8
1476968,99621,39,29.05,5.0,35,28,63,52.0,11.0,9,Morning,0,High,Slightly Delayed,Weekend,3.41,21.5,9
1478045,97420,70,31.33,5.0,21,27,48,52.0,-4.0,22,Night,0,High,On Time,Weekend,9.1,20.5,10
1477660,304365,99,24.25,5.0,23,24,47,52.0,-5.0,19,Evening,1,Medium,Early,Weekend,6.01,21.4,11
1476584,363561,15,12.37,3.0,28,28,56,52.0,4.0,16,Afternoon,0,High,On Time,Weekend,3.92,23.3,12
1477619,75251,4,24.25,5.0,27,21,48,52.0,-4.0,17,Evening,0,Medium,On Time,Weekend,2.21,22.3,13
1477033,59105,24,29.05,3.0,35,26,61,52.0,9.0,17,Evening,0,High,Slightly Delayed,Weekend,14.63,19.3,14
1477308,321255,15,5.63,5.0,27,16,43,52.0,-9.0,19,Evening,1,Low,Early,Weekend,5.81,28.6,15
1476588,128711,17,9.51,3.0,29,26,55,52.0,3.0,8,Morning,0,High,On Time,Weekend,4.95,22.4,16
1476713,58434,2,15.76,4.0,33,23,56,52.0,4.0,20,Evening,1,Medium,On Time,Weekend,5.02,40.0,17
1477036,162330,15,11.64,5.0,23,29,52,52.0,0.0,13,Afternoon,1,High,On Time,Weekend,3.25,32.7,18
1477340,186473,18,12.13,5.0,30,28,58,52.0,6.0,14,Afternoon,1,High,Slightly Delayed,Weekend,13.28,18.0,19
1477682,35432,28,14.99,5.0,24,21,45,52.0,-7.0,21,Night,1,Medium,Early,Weekend,2.74,43.1,20
1477514,178172,60,12.18,4.0,23,22,45,52.0,-7.0,20,Evening,1,Medium,Early,Weekend,13.0,20.3,21
1477046,302132,137,12.66,5.0,24,30,54,52.0,2.0,15,Afternoon,0,High,On Time,Weekday,3.64,17.9,22
1477593,322787,29,12.08,5.0,30,25,55,52.0,3.0,17,Evening,0,Medium,On Time,Weekend,11.76,26.6,23
1476716,37982,106,15.52,5.0,33,26,59,52.0,7.0,16,Afternoon,0,High,Slightly Delayed,Weekday,7.38,17.7,24
1477357,5444,138,20.18,3.0,22,29,51,52.0,-1.0,9,Morning,0,High,On Time,Weekend,12.64,18.4,25
1476576,297130,18,31.43,5.0,24,17,41,52.0,-11.0,18,Evening,1,Low,Early,Weekend,10.33,42.9,26
1477888,40500,104,12.18,5.0,32,22,54,52.0,2.0,17,Evening,0,Medium,On Time,Weekend,1.62,43.1,27
1476814,64621,139,8.05,5.0,28,20,48,52.0,-4.0,9,Morning,0,Medium,On Time,Weekend,4.24,29.7,28
1477212,49631,60,14.41,5.0,28,28,56,52.0,4.0,12,Afternoon,1,High,On Time,Weekend,4.52,17.1,29
1477078,115231,140,12.23,5.0,23,24,47,52.0,-5.0,20,Evening,1,Medium,Early,Weekday,9.4,22.8,30
1477061,390436,18,13.0,5.0,22,31,53,52.0,1.0,12,Afternoon,1,High,On Time,Weekday,4.61,31.3,31
1477116,126730,25,24.2,5.0,26,16,42,52.0,-10.0,13,Afternoon,1,Low,Early,Weekend,2.48,41.0,32
1478128,320187,28,14.75,5.0,35,19,54,52.0,2.0,10,Morning,0,Medium,On Time,Weekend,13.37,31.1,33
1477118,105837,45,5.77,4.0,25,29,54,52.0,2.0,15,Afternoon,0,High,On Time,Weekend,11.58,29.4,34
1476646,103147,120,13.0,5.0,32,25,57,52.0,5.0,23,Night,0,Medium,On Time,Weekend,5.5,38.0,35
1478286,102580,2,29.05,4.0,28,25,53,52.0,1.0,20,Evening,1,Medium,On Time,Weekday,12.59,35.4,36
1477876,129823,53,12.23,5.0,21,18,39,52.0,-13.0,8,Morning,0,Medium,Early,Weekend,2.9,21.6,37
1478443,96943,21,29.88,4.0,20,17,37,52.0,-15.0,13,Afternoon,1,Low,Early,Weekend,8.06,21.8,38
1478195,115519,4,20.23,4.0,20,26,46,52.0,-6.0,11,Morning,1,High,Early,Weekday,6.26,28.2,39
1477787,14869,15,4.8,4.0,22,24,46,52.0,-6.0,8,Morning,0,Medium,Early,Weekend,10.85,29.6,40
1477093,318545,117,14.84,3.0,35,31,66,52.0,14.0,22,Night,0,High,Slightly Delayed,Weekday,9.51,36.0,41
1477140,366954,18,24.25,5.0,35,16,51,52.0,-1.0,14,Afternoon,1,Low,On Time,Weekend,7.3,26.5,42
1477024,68154,45,12.18,5.0,32,23,55,52.0,3.0,16,Afternoon,0,Medium,On Time,Weekend,4.61,40.6,43
1478035,178846,4,10.14,4.0,21,17,38,52.0,-14.0,20,Evening,1,Low,Early,Weekend,12.15,25.1,44
1477541,196928,49,12.13,5.0,20,25,45,52.0,-7.0,11,Morning,1,Medium,Early,Weekend,8.79,39.7,45
1477499,306119,52,14.12,4.0,32,19,51,52.0,-1.0,11,Morning,1,Medium,On Time,Weekend,13.45,42.7,46
1478085,42930,131,11.3,4.0,35,29,64,52.0,12.0,13,Afternoon,1,High,Slightly Delayed,Weekend,4.25,35.5,47
1477374,177078,86,32.93,5.0,34,27,61,52.0,9.0,19,Evening,1,High,Slightly Delayed,Weekend,7.72,32.8,48
1477882,80737,33,24.2,5.0,22,33,55,52.0,3.0,22,Night,0,Jam,On Time,Weekday,10.31,39.6,49
1477713,314908,4,8.44,3.0,31,18,49,52.0,-3.0,10,Morning,0,Medium,On Time,Weekend,2.47,17.6,50
1477115,87752,15,24.25,5.0,20,27,47,52.0,-5.0,20,Evening,1,High,Early,Weekday,10.24,19.6,1
1476658,127149,85,31.43,4.0,31,23,54,52.0,2.0,19,Evening,1,Medium,On Time,Weekend,4.07,27.5,2
1477491,276192,96,9.46,5.0,22,29,51,52.0,-1.0,13,Afternoon,1,High,On Time,Weekend,13.23,20.9,3
1477867,138426,131,15.81,5.0,35,30,65,52.0,13.0,14,Afternoon,1,High,Slightly Delayed,Weekend,9.6,15.3,4
1478097,252342,43,12.18,3.0,20,25,45,52.0,-7.0,18,Evening,1,Medium,Early,Weekend,13.82,32.9,5
1478401,112272,25,29.25,5.0,30,21,51,52.0,-1.0,17,Evening,0,Medium,On Time,Weekend,4.32,22.6,6
1477382,69025,49,6.84,5.0,22,22,44,52.0,-8.0,17,Evening,0,Medium,Early,Weekend,5.44,31.1,7
1478414,41409,45,12.66,5.0,20,21,41,52.0,-11.0,10,Morning,0,Medium,Early,Weekend,2.41,19.9,8
1477638,113507,29,12.18,5.0,32,26,58,52.0,6.0,14,Afternoon,1,High,Slightly Delayed,Weekend,10.78,16.2,9
1477183,127934,4,33.03,5.0,35,25,60,52.0,8.0,21,Night,1,Medium,Slightly Delayed,Weekend,10.29,18.0,10
1477681,225912,141,16.3,4.0,27,26,53,52.0,1.0,10,Morning,0,High,On Time,Weekday,11.15,40.4,11
1477582,297130,18,12.95,5.0,22,23,45,52.0,-7.0,20,Evening,1,Medium,Early,Weekend,14.52,25.3,12
1477190,397588,134,25.27,5.0,29,33,62,52.0,10.0,20,Evening,1,Jam,Slightly Delayed,Weekday,4.19,40.0,13
1477043,142356,18,6.74,4.0,22,28,50,52.0,-2.0,9,Morning,0,High,On Time,Weekend,8.81,44.8,14
1477136,120490,29,21.88,4.0,23,30,53,52.0,1.0,19,Evening,1,High,On Time,Weekend,13.54,28.5,15
